year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,delays
2022,7,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53,13,0,0,503,468,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",118,24,1,0,1386,649,0,152,0,
2022,7,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84,25,1,0,1276,1205,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",88,18,3,1,1441,738,137,442,0,
2022,7,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",184,27,0,0,1161,766,148,0,0,
2022,7,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",216,59,4,1,3426,1527,234,405,72,
2022,7,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",61,6,0,0,316,84,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",62,8,0,0,467,277,190,0,0,
2022,7,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",62,11,0,0,882,555,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",96,10,0,0,478,399,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",123,31,1,0,1754,864,383,0,0,
2022,7,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",70,8,3,1,1186,1081,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",160,34,2,1,2233,1421,494,0,0,
2022,7,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",41,4,2,0,1158,1091,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",64,7,1,0,278,278,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",175,31,0,0,2529,1699,830,0,0,
2022,7,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",73,10,0,0,899,535,233,0,0,
2022,7,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",250,36,3,0,2358,1257,157,198,0,
2022,7,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",320,35,1,0,2247,1593,365,0,0,
2022,7,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",57,2,1,0,98,68,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",31,4,0,0,132,132,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",375,95,5,9,9667,3730,3704,968,0,
2022,7,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",62,5,3,0,203,87,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",134,35,3,0,5344,2553,1409,0,248,
2022,7,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",62,5,0,0,116,101,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",84,17,0,1,2011,1655,0,76,0,
2022,7,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",176,29,3,1,2274,1158,873,31,0,
2022,7,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",62,9,0,0,1002,882,120,0,0,
2022,7,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",274,43,2,0,3761,2123,907,22,0,
2022,7,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",165,30,0,0,1667,1306,292,69,0,
2022,7,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",248,18,0,1,1098,449,231,136,0,
2022,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3058,451,9,5,43291,32238,8544,2471,18,
2022,7,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",10,3,0,0,266,80,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",124,26,3,0,1526,813,16,0,0,
2022,7,OO,SkyWest Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,6,0,0,663,246,395,0,0,
2022,7,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",192,23,1,0,1990,1358,420,111,0,
2022,7,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",586,135,7,1,11280,6704,548,457,0,
2022,7,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",375,54,0,0,4376,3627,339,148,0,
2022,7,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",289,24,0,0,1090,666,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4250,731,83,11,78550,32871,10074,16618,0,
2022,7,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",82,18,0,0,1720,617,766,117,0,
2022,7,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",40,3,0,0,293,293,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",73,9,1,0,804,241,17,0,0,
2022,7,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",622,74,2,0,4997,1857,302,0,0,
2022,7,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",30,4,1,0,300,268,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1713,271,5,3,24838,15368,2807,1327,0,
2022,7,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62,6,0,0,361,216,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",31,2,0,0,129,129,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",181,30,2,0,2124,1568,318,71,0,
2022,7,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",93,15,0,1,549,522,27,0,0,
2022,7,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",36,5,0,0,364,127,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",62,13,0,0,931,893,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",289,40,3,0,2124,1433,17,132,0,
2022,7,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",476,88,1,0,6550,2894,294,158,0,
2022,7,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",40,5,0,0,483,393,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",49,3,0,0,303,303,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",240,41,1,1,2491,1621,154,0,0,
2022,7,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",123,6,0,0,303,303,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",388,48,0,1,1945,1246,87,42,0,
2022,7,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,4,4,0,148,102,46,0,0,
2022,7,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",62,10,0,0,476,189,287,0,0,
2022,7,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",69,10,0,0,304,285,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",31,4,1,0,98,63,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",31,6,0,0,936,936,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",341,37,0,0,2014,1592,63,19,0,
2022,7,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",56,3,1,0,150,150,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",123,20,0,0,1780,1271,139,0,0,
2022,7,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",93,11,0,0,923,755,168,0,0,
2022,7,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",184,25,0,0,1035,632,67,190,0,
2022,7,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1017,223,3,1,11117,4349,179,109,0,
2022,7,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",102,12,0,1,848,284,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",49,5,0,0,181,44,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",171,16,1,1,928,311,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",336,56,5,0,4286,3292,636,0,0,
2022,7,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",430,64,5,1,3793,1714,154,103,0,
2022,7,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",31,5,0,0,357,357,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",196,36,1,0,2607,2466,62,0,0,
2022,7,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1863,149,2,1,8952,6853,1481,170,15,
2022,7,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2804,370,18,7,24158,11773,636,725,15,
2022,7,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",104,30,2,0,3737,2894,547,0,0,
2022,7,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",284,47,0,2,2790,1690,231,0,0,
2022,7,OO,SkyWest Airlines Inc.,SHD,"Staunton, VA: Shenandoah Valley Regional",62,8,0,0,2645,1725,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",54,10,1,0,344,260,40,0,0,
2022,7,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",54,7,1,0,1810,1810,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31,9,1,2,1481,1481,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",846,117,2,0,7244,2912,990,65,0,
2022,7,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",62,6,1,0,387,107,0,280,0,
2022,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3588,368,0,6,31149,23939,3843,195,0,
2022,7,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",73,13,0,0,922,417,22,101,0,
2022,7,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",671,111,5,0,5990,3129,454,200,0,
2022,7,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",287,36,2,0,1639,629,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",31,4,2,0,241,36,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",328,66,5,0,4180,2021,1038,338,0,
2022,7,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",239,23,0,1,952,243,38,33,0,
2022,7,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",196,15,2,1,777,627,24,0,0,
2022,7,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",59,13,2,0,2474,1116,126,0,0,
2022,7,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",62,12,1,0,458,458,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,TBN,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field",53,7,3,0,500,162,0,31,0,
2022,7,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",31,8,0,0,427,427,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62,11,0,1,698,515,77,0,0,
2022,7,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",301,56,0,1,3069,1583,470,65,0,
2022,7,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",632,124,2,3,7274,4405,847,162,0,
2022,7,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",155,22,1,0,1276,754,297,15,0,
2022,7,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",31,0,0,0,0,0,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",99,25,2,1,1625,851,21,51,0,
2022,7,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",54,2,0,0,135,101,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",39,8,0,0,335,191,72,0,0,
2022,7,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",64,8,0,0,474,387,0,0,0,
2022,7,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",135,15,1,0,992,874,0,64,0,
2022,7,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",145,24,1,0,1273,939,0,166,0,
2022,7,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",121,16,0,0,965,600,72,115,0,
2022,7,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",62,5,1,0,193,151,0,29,0,
2022,7,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",159,27,2,0,1191,222,0,369,82,
2022,7,QX,Horizon Air,AUS,"Austin, TX: Austin - Bergstrom International",27,4,0,0,240,229,0,11,0,
2022,7,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",65,6,0,0,206,76,0,0,0,
2022,7,QX,Horizon Air,BLI,"Bellingham, WA: Bellingham International",145,10,0,1,378,126,0,12,0,
2022,7,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",635,85,6,0,4388,2246,194,407,0,
2022,7,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",36,2,0,0,71,0,0,71,0,
2022,7,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",31,6,1,0,144,54,0,40,0,
2022,7,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62,7,0,0,377,185,0,42,0,
2022,7,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",203,32,0,0,1291,723,0,87,0,
2022,7,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",79,8,0,0,440,135,88,11,0,
2022,7,QX,Horizon Air,FAT,"Fresno, CA: Fresno Yosemite International",23,1,0,0,153,153,0,0,0,
2022,7,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",96,12,0,0,381,236,0,39,0,
2022,7,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",561,64,3,0,3120,1355,106,98,0,
